636	4397.441

637	4398.453

638	4399.466

639	4400.479

640	4401.493

641	4402.506

642	4403.52

643	4404.534

644	4405.549

645	4406.563

646	4407.578

647	4408.593

648	4409.608

649	4410.624

650	4411.639

651	4412.655

652	4413.671

653	4414.688

654	4415.704

655	4416.721

656	4417.738

657	4418.756

658	4419.773

659	4420.791

660	4421.809

661	4422.827

662	4423.846

663	4424.865

664	4425.884

665	4426.903

666	4427.922

667	4428.942

668	4429.962

669	4430.982

670	4432.003

671	4433.023

672	4434.044

673	4435.065

674	4436.086

675	4437.108

676	4438.13

677	4439.152

678	4440.174

679	4441.197

680	4442.219

681	4443.242

682	4444.266

683	4445.289

684	4446.313

685	4447.337

686	4448.361

687	4449.385

688	4450.41

689	4451.435

690	4452.46

691	4453.485

692	4454.511

693	4455.536

694	4456.562

695	4457.589

696	4458.615

697	4459.642

698	4460.669

699	4461.696

700	4462.724

701	4463.751

702	4464.779

703	4465.808

704	4466.836

705	4467.865

706	4468.893

707	4469.923

708	4470.952

709	4471.982

710	4473.011

711	4474.041

712	4475.072

713	4476.102

714	4477.133

715	4478.164

716	4479.195

717	4480.227

718	4481.259

719	4482.29

720	4483.323

721	4484.355

722	4485.388

723	4486.421

724	4487.454

725	4488.487

726	4489.521

727	4490.555

728	4491.589

729	4492.623

730	4493.658

731	4494.693

732	4495.728

733	4496.763

734	4497.799

735	4498.834

736	4499.87

737	4500.907

738	4501.943

739	4502.98

740	4504.017

741	4505.054

742	4506.091

743	4507.129

744	4508.167

745	4509.205

746	4510.244

747	4511.282

748	4512.321

749	4513.36

750	4514.4

751	4515.439

752	4516.479

753	4517.519

754	4518.559

755	4519.6

756	4520.641

757	4521.682

758	4522.723

759	4523.765

760	4524.806

761	4525.848

762	4526.891

763	4527.933

764	4528.976

765	4530.019

766	4531.062

767	4532.105

768	4533.149

769	4534.193

770	4535.237

771	4536.282

772	4537.326

773	4538.371

774	4539.416

775	4540.462

776	4541.507

777	4542.553

778	4543.599

779	4544.645

780	4545.692

781	4546.739

782	4547.786

783	4548.833

784	4549.881

785	4550.928

786	4551.976

787	4553.025

788	4554.073

789	4555.122

790	4556.171

791	4557.22

792	4558.27

793	4559.319

794	4560.369

795	4561.419

796	4562.47

797	4563.52

798	4564.571

799	4565.623

800	4566.674

801	4567.726

802	4568.777

803	4569.83

804	4570.882

805	4571.935

806	4572.987

807	4574.04

808	4575.094

809	4576.147

810	4577.201

811	4578.255

812	4579.31

813	4580.364

814	4581.419

815	4582.474

816	4583.529

817	4584.585

818	4585.64

819	4586.696

820	4587.753

821	4588.809

822	4589.866

823	4590.923

824	4591.98

825	4593.038

826	4594.095

827	4595.153

828	4596.211

829	4597.27

830	4598.329

831	4599.387

832	4600.447

833	4601.506

834	4602.566

835	4603.626

836	4604.686

837	4605.746

838	4606.807

839	4607.868

840	4608.929

841	4609.99

842	4611.052

843	4612.114

844	4613.176

845	4614.238

846	4615.301

847	4616.364

848	4617.427

849	4618.49

850	4619.553

851	4620.617

852	4621.681

853	4622.746

854	4623.81

855	4624.875

856	4625.94

857	4627.005

858	4628.071

859	4629.137

860	4630.203

861	4631.269

862	4632.335

863	4633.402

864	4634.469

865	4635.536

866	4636.604

867	4637.672

868	4638.74

869	4639.808

870	4640.876

871	4641.945

872	4643.014

873	4644.083

874	4645.153

875	4646.222

876	4647.292

877	4648.363

878	4649.433

879	4650.504

880	4651.575

881	4652.646

882	4653.717

883	4654.789

884	4655.861

885	4656.933

886	4658.006

887	4659.078

888	4660.151

889	4661.224

890	4662.298

891	4663.371

892	4664.445

893	4665.519

894	4666.594

895	4667.668

896	4668.743

897	4669.818

898	4670.894

899	4671.97

900	4673.045

901	4674.122

902	4675.198

903	4676.275

904	4677.351

905	4678.429

906	4679.506

907	4680.584

908	4681.661

909	4682.74

910	4683.818

911	4684.896

912	4685.975

913	4687.054

914	4688.134

915	4689.213

916	4690.293

917	4691.373

918	4692.454

919	4693.534

920	4694.615

921	4695.696

922	4696.778

923	4697.859

924	4698.941

925	4700.023

926	4701.106

927	4702.188

928	4703.271

929	4704.354

930	4705.437

931	4706.521

932	4707.605

933	4708.689

934	4709.773

935	4710.858

936	4711.943

937	4713.028

938	4714.113

939	4715.199

940	4716.285

941	4717.371

942	4718.457

943	4719.544

944	4720.63

945	4721.718

946	4722.805

947	4723.892

948	4724.98

949	4726.068

950	4727.157

951	4728.245

952	4729.334

953	4730.423

954	4731.513

955	4732.602

956	4733.692

957	4734.782

958	4735.872

959	4736.963

960	4738.054

961	4739.145

962	4740.236

963	4741.328

964	4742.42

965	4743.512

966	4744.604

967	4745.697

968	4746.79

969	4747.883

970	4748.976

971	4750.07

972	4751.164

973	4752.258

974	4753.352

975	4754.447

976	4755.542

977	4756.637

978	4757.732

979	4758.828

980	4759.924

981	4761.02

982	4762.116

983	4763.213

984	4764.31

985	4765.407

986	4766.504

987	4767.602

988	4768.7

989	4769.798

990	4770.897

991	4771.995

992	4773.094

993	4774.193

994	4775.293

995	4776.392

996	4777.492

997	4778.593

998	4779.693

999	4780.794

1000	4781.895

1001	4782.996

1002	4784.097

1003	4785.199

1004	4786.301

1005	4787.403

1006	4788.506

1007	4789.608

1008	4790.711

1009	4791.815

1010	4792.918

1011	4794.022

1012	4795.126

1013	4796.23

1014	4797.334

1015	4798.439

1016	4799.544

1017	4800.65

1018	4801.755

1019	4802.861

1020	4803.967

1021	4805.073

1022	4806.18

1023	4807.286

1024	4808.393

1025	4809.501

1026	4810.608

1027	4811.716

1028	4812.824

1029	4813.933

1030	4815.041

1031	4816.15

1032	4817.259

1033	4818.368

1034	4819.478

1035	4820.588

1036	4821.698

1037	4822.808

1038	4823.919

1039	4825.03

1040	4826.141

1041	4827.252

1042	4828.364

1043	4829.476

1044	4830.588

1045	4831.7

1046	4832.813

1047	4833.926

1048	4835.039

1049	4836.153

1050	4837.266

1051	4838.38

1052	4839.494

1053	4840.609

1054	4841.724

1055	4842.839

1056	4843.954

1057	4845.069

1058	4846.185

1059	4847.301

1060	4848.417

1061	4849.534

1062	4850.651

1063	4851.768

1064	4852.885

1065	4854.003

1066	4855.12

1067	4856.238

1068	4857.357

1069	4858.475

1070	4859.594

1071	4860.713

1072	4861.833

1073	4862.952

1074	4864.072

1075	4865.192

1076	4866.313

1077	4867.433

1078	4868.554

1079	4869.675

1080	4870.797

1081	4871.918

1082	4873.04

1083	4874.162

1084	4875.285

1085	4876.408

1086	4877.531

1087	4878.654

1088	4879.777

1089	4880.901

1090	4882.025

1091	4883.149

1092	4884.274

1093	4885.399

1094	4886.524

1095	4887.649

1096	4888.774

1097	4889.9

1098	4891.026

1099	4892.153

1100	4893.279

1101	4894.406

1102	4895.533

1103	4896.661

1104	4897.788

1105	4898.916

1106	4900.044

1107	4901.173

1108	4902.301

1109	4903.43

1110	4904.559

1111	4905.689

1112	4906.819

1113	4907.949

1114	4909.079

1115	4910.209

1116	4911.34

1117	4912.471

1118	4913.602

1119	4914.734

1120	4915.866

1121	4916.998

1122	4918.13

1123	4919.263

1124	4920.395

1125	4921.528

1126	4922.662

1127	4923.795

1128	4924.929

1129	4926.063

1130	4927.198

1131	4928.332

1132	4929.467

1133	4930.603

1134	4931.738

1135	4932.874

1136	4934.01

1137	4935.146

1138	4936.282

1139	4937.419

1140	4938.556

1141	4939.693

1142	4940.831

1143	4941.969

1144	4943.107

1145	4944.245

1146	4945.384

1147	4946.523

1148	4947.662

1149	4948.801

1150	4949.941

1151	4951.081

1152	4952.221

1153	4953.361

1154	4954.502

1155	4955.643

1156	4956.784

1157	4957.926

1158	4959.067

1159	4960.209

1160	4961.352

1161	4962.494

1162	4963.637

1163	4964.78

1164	4965.923

1165	4967.067

1166	4968.211

1167	4969.355

1168	4970.499

1169	4971.644

1170	4972.789

1171	4973.934

1172	4975.079

1173	4976.225

1174	4977.371

1175	4978.517

1176	4979.664

1177	4980.81

1178	4981.957

1179	4983.105

1180	4984.252

1181	4985.4

1182	4986.548

1183	4987.696

1184	4988.845

1185	4989.994

1186	4991.143

1187	4992.292

1188	4993.442

1189	4994.592

1190	4995.742

1191	4996.892

1192	4998.043

1193	4999.194

1194	5000.345

1195	5001.497

1196	5002.649

1197	5003.801

1198	5004.953

1199	5006.106

1200	5007.258

1201	5008.411

1202	5009.565

1203	5010.718

1204	5011.872

1205	5013.026

1206	5014.181

1207	5015.336

1208	5016.491

1209	5017.646

1210	5018.801

1211	5019.957

1212	5021.113

1213	5022.269

1214	5023.426

1215	5024.583

1216	5025.74

1217	5026.897

1218	5028.055

1219	5029.213

1220	5030.371

1221	5031.529

1222	5032.688

1223	5033.847

1224	5035.006

1225	5036.166

1226	5037.325

1227	5038.485

1228	5039.646

1229	5040.806

1230	5041.967

1231	5043.128

1232	5044.289

1233	5045.451

1234	5046.613

1235	5047.775

1236	5048.938

1237	5050.1

1238	5051.263

1239	5052.426

1240	5053.59

1241	5054.754

1242	5055.918

1243	5057.082

1244	5058.247

1245	5059.411

1246	5060.577

1247	5061.742

1248	5062.908

1249	5064.073

1250	5065.24

1251	5066.406

1252	5067.573

1253	5068.74

1254	5069.907

1255	5071.075

1256	5072.242

1257	5073.41

1258	5074.579

1259	5075.747

1260	5076.916

1261	5078.085

1262	5079.255

1263	5080.424

1264	5081.594

1265	5082.765

1266	5083.935

1267	5085.106

1268	5086.277

1269	5087.448

1270	5088.62

1271	5089.792

1272	5090.964

1273	5092.136

1274	5093.309

1275	5094.482

1276	5095.655

1277	5096.828

1278	5098.002

1279	5099.176

1280	5100.35

1281	5101.525

1282	5102.7

1283	5103.875

1284	5105.05

1285	5106.226

1286	5107.402

1287	5108.578

1288	5109.754

1289	5110.931

1290	5112.108

1291	5113.285

1292	5114.463

1293	5115.64

1294	5116.818

1295	5117.997

1296	5119.175

1297	5120.354

1298	5121.533

1299	5122.713

1300	5123.892

1301	5125.072

1302	5126.253

1303	5127.433

1304	5128.614

1305	5129.795

1306	5130.976

1307	5132.158

1308	5133.34

1309	5134.522

1310	5135.704

1311	5136.887

1312	5138.07

1313	5139.253

1314	5140.437

1315	5141.62

1316	5142.804

1317	5143.989

1318	5145.173

1319	5146.358

1320	5147.543

1321	5148.729

1322	5149.914

1323	5151.1

1324	5152.286

1325	5153.473

1326	5154.66

1327	5155.847

1328	5157.034

1329	5158.222

1330	5159.41

1331	5160.598

1332	5161.786

1333	5162.975

1334	5164.164

1335	5165.353

1336	5166.542

1337	5167.732

1338	5168.922

1339	5170.113

1340	5171.303

1341	5172.494

1342	5173.685

1343	5174.877

1344	5176.068

1345	5177.26

1346	5178.453

1347	5179.645

1348	5180.838

1349	5182.031

1350	5183.224

1351	5184.418

1352	5185.612

1353	5186.806

1354	5188

1355	5189.195

1356	5190.39

1357	5191.585

1358	5192.781

1359	5193.977

1360	5195.173

1361	5196.369

1362	5197.566

1363	5198.763

1364	5199.96

1365	5201.157

1366	5202.355

1367	5203.553

1368	5204.752

1369	5205.95

1370	5207.149

1371	5208.348

1372	5209.547

1373	5210.747

1374	5211.947

1375	5213.147

1376	5214.348

1377	5215.549

1378	5216.75

1379	5217.951

1380	5219.153

1381	5220.355

1382	5221.557

1383	5222.759

1384	5223.962

1385	5225.165

1386	5226.368

1387	5227.572

1388	5228.776

1389	5229.98

1390	5231.184

1391	5232.389

1392	5233.594

1393	5234.799

1394	5236.004

1395	5237.21

1396	5238.416

1397	5239.623

1398	5240.829

1399	5242.036

1400	5243.243

1401	5244.451

1402	5245.658

1403	5246.866

1404	5248.075

1405	5249.283

1406	5250.492

1407	5251.701

1408	5252.91

1409	5254.12

1410	5255.33

1411	5256.54

1412	5257.751

1413	5258.962

1414	5260.173

1415	5261.384

1416	5262.596

1417	5263.808

1418	5265.02

1419	5266.232

1420	5267.445

1421	5268.658

1422	5269.871

1423	5271.085

1424	5272.299

1425	5273.513

1426	5274.727

1427	5275.942

1428	5277.157

1429	5278.372

1430	5279.588

1431	5280.803

1432	5282.019

1433	5283.236

1434	5284.453

1435	5285.669

1436	5286.887

1437	5288.104

1438	5289.322

1439	5290.54

1440	5291.758

1441	5292.977

1442	5294.196

1443	5295.415

1444	5296.634

1445	5297.854

1446	5299.074

1447	5300.294

1448	5301.515

1449	5302.736

1450	5303.957

1451	5305.178

1452	5306.4

1453	5307.622

1454	5308.844

1455	5310.067

1456	5311.29

1457	5312.513

1458	5313.736

1459	5314.96

1460	5316.184

1461	5317.408

1462	5318.633

1463	5319.858

1464	5321.083

1465	5322.308

1466	5323.534

1467	5324.76

1468	5325.986

1469	5327.212

1470	5328.439

1471	5329.666

1472	5330.893

1473	5332.121

1474	5333.349

1475	5334.577

1476	5335.806

1477	5337.034

1478	5338.263

1479	5339.493

1480	5340.722

1481	5341.952

1482	5343.182

1483	5344.413

1484	5345.644

1485	5346.875

1486	5348.106

1487	5349.338

1488	5350.569

1489	5351.802

1490	5353.034

1491	5354.267

1492	5355.5

1493	5356.733

1494	5357.967

1495	5359.2

1496	5360.435

1497	5361.669

1498	5362.904

1499	5364.139

1500	5365.374

1501	5366.61

1502	5367.845

1503	5369.082

1504	5370.318

1505	5371.555

1506	5372.792

1507	5374.029

1508	5375.266

1509	5376.504

1510	5377.742

1511	5378.981

1512	5380.22

1513	5381.459

1514	5382.698

1515	5383.937

1516	5385.177

1517	5386.417

1518	5387.658

1519	5388.898

1520	5390.139

1521	5391.381

1522	5392.622

1523	5393.864

1524	5395.106

1525	5396.349

1526	5397.591

1527	5398.834

1528	5400.078

1529	5401.321

1530	5402.565

1531	5403.809

1532	5405.054

1533	5406.298

1534	5407.543

1535	5408.789

1536	5410.034

1537	5411.28

1538	5412.526

1539	5413.772

1540	5415.019

1541	5416.266

1542	5417.513

1543	5418.761

1544	5420.009

1545	5421.257

1546	5422.505

1547	5423.754

1548	5425.003

1549	5426.253

1550	5427.502

1551	5428.752

1552	5430.002

1553	5431.253

1554	5432.503

1555	5433.754

1556	5435.006

1557	5436.257

1558	5437.509

1559	5438.761

1560	5440.014

1561	5441.267

1562	5442.52

1563	5443.773

1564	5445.027

1565	5446.28

1566	5447.535

1567	5448.789

1568	5450.044

1569	5451.299

1570	5452.554

1571	5453.81

1572	5455.066

1573	5456.322

1574	5457.579

1575	5458.835

1576	5460.092

1577	5461.35

1578	5462.608

1579	5463.865

1580	5465.124

1581	5466.382

1582	5467.641

1583	5468.9

1584	5470.16

1585	5471.419

1586	5472.679

1587	5473.94

1588	5475.2

1589	5476.461

1590	5477.722

1591	5478.984

1592	5480.245

1593	5481.507

1594	5482.77

1595	5484.032

1596	5485.295

1597	5486.558

1598	5487.822

1599	5489.086

1600	5490.35

1601	5491.614

1602	5492.879

1603	5494.144

1604	5495.409

1605	5496.674

1606	5497.94

1607	5499.206

1608	5500.473

1609	5501.739

1610	5503.006

1611	5504.273

1612	5505.541

1613	5506.809

1614	5508.077

1615	5509.345

1616	5510.614

1617	5511.883

1618	5513.152

1619	5514.422

1620	5515.692

1621	5516.962

1622	5518.233

1623	5519.503

1624	5520.774

1625	5522.046

1626	5523.317

1627	5524.589

1628	5525.862

1629	5527.134

1630	5528.407

1631	5529.68

1632	5530.953

1633	5532.227

1634	5533.501

1635	5534.775

1636	5536.05

1637	5537.325

1638	5538.6

1639	5539.875

1640	5541.151

1641	5542.427

1642	5543.704

1643	5544.98

1644	5546.257

1645	5547.534

1646	5548.812

1647	5550.09

1648	5551.368

1649	5552.646

1650	5553.925

1651	5555.204

1652	5556.483

1653	5557.763

1654	5559.043

1655	5560.323

1656	5561.603

1657	5562.884

1658	5564.165

1659	5565.446

1660	5566.728

1661	5568.01

1662	5569.292

1663	5570.575

1664	5571.857

1665	5573.141

1666	5574.424

